collection;rayon;espece_fleur;nb_insecte;nb_espece_insecte;nb_famille_insecte;nb_ordre_insecte;log_nb_insecte;log_nb_espece_insecte;log_nb_famille_insecte;log_nb_ordre_insecte;UA_code_2018_simp;ville;part_dist_centre;bn;bd;bh;bc;bf;bam;bastd;bw;bhw;oso_1;oso_2;oso_3;oso_4;oso_5;oso_6;oso_7;oso_8;oso_9;oso_10;oso_12;oso_13;oso_14;oso_15;oso_16;oso_17;oso_18;oso_19;oso_20;oso_21;oso_23;OSO_F1;OSO_F2;OSO_F3;OSO_F4;log_p11100;log_p11210;log_p11220;log_p11230;log_p11240;log_p11300;log_p12100;log_p12220;log_p13400;log_p14100;log_p14200;log_p21000;log_p23000;log_p31000;log_p50000;UA_F1;UA_F2;UA_F3;UA_F4
58457;500;Cirsium_arvense;8;8;5;3;0,954242509;0,954242509;0,77815125;0,602059991;14200;Paris;0,351468569;81;0,029910723;0,257648508;0,80299116;0,0055465;383,6377692;803,4236803;0,849590287;0,303262069;0,000256292;0,115459341;0,273847516;0,004741394;0,004100665;0,144804723;0;0;0;0;0;0,053436787;0;0;0,398917789;0,003588082;0;0,000768875;0;0;0;-0,872;-2,327;-1,459;-0,194;0;0;0,288780121;0;0;0;0,478128922;0,592877956;0;1,274667809;1,16857635;1,474681851;0;1,532719016;0;-0,27768041;-0,836385333;1,222908909;-1,898934858
58460;500;Buddleja_davidii;4;4;4;3;0,698970004;0,698970004;0,698970004;0,602059991;12100;Paris;0,793675537;257;0,026189127;0,125810876;0,707019765;0,058363203;126,4488253;95,90322688;0,550206441;0,22866122;0;0,141729224;0,08457621;0;0,227586892;0,098031516;0,000128146;0;0,000128146;0,126736169;0;0,028832799;0;0;0,28127997;0,006791726;0;0;0;0;0,003716227;-2,322;-0,498;2,184;-1,092;0;0,610207405;1,148151526;0;0;0;0,985344382;0,580226082;0;0;0;1,596379646;0;1,53489144;0;-1,088371042;0,210666025;-0,161494131;-1,503854729
58469;500;Foeniculum_vulgare;12;11;8;4;1,113943352;1,079181246;0,954242509;0,698970004;11210;Paris;0,617016794;478;0,048197847;0,205343787;0,578783133;0,071704167;137,2238043;186,6285931;0,530878938;0,386799649;0;0,298451504;0,109308344;0;0,010251662;0,260648501;0;0;0;0,06637951;0;0,157234863;0;0;0,093033831;0,004869539;0;0;0;0;0;-0,961;-0,368;2,881;-1,769;0;1,198000516;1,37446191;0,900137475;0;0;0,389990254;0,676791927;0,372686229;0,299298077;0;1,659958924;0,034583978;0,557673798;0;-0,519283611;2,872430188;0,976996316;-1,571317553
58473;500;Daucus_sp;8;8;6;4;0,954242509;0,954242509;0,84509804;0,698970004;12100;Paris;0,109442976;184;0,122872945;1,293581682;0,640792662;0,009661608;1619,219386;3780,121786;0,794561103;1,628045567;0,008842058;0,139935183;0,840508121;0,000640729;0;0;0;0;0;0;0;0;0;0;0,002178478;0,008329475;0;0;0;0;0;3,013;-2,469;-2,173;-0,128;0;0;0;0;0;0;1,047662717;1,64335134;0;1,674051654;0;0;0;0;0;1,882837097;-1,440029658;0,185917306;-0,409688215
58474;500;Daucus_sp;9;9;8;3;1;1;0,954242509;0,602059991;14100;Paris;0,104436383;382;0,076685107;1,110144938;0,552470424;0,016007012;400,2707947;801,648802;0,759638642;1,461411883;0,046004332;0,371750886;0,556793381;0,006791726;0;0;0;0;0;0;0;0,003203644;0;0;0,005382122;0,010123516;0;0;0;0;0;3,205;-2,076;-1,706;-0,549;1,204006573;1,147550155;0;0;0;0;0;0,658230315;0;1,837383743;0;0;0;0;0;1,683091003;-1,350274957;-0,304286808;-0,948128306
58475;500;Daucus_sp;31;24;17;5;1,505149978;1,397940009;1,255272505;0,77815125;11210;Rennes;0,325834298;564;0,085696967;0,479103546;0,825322178;0,052002263;153,9600845;190,7407923;0,437275984;1,095654834;0;0,395585999;0,172868647;0,000128146;0,000128146;0,090086478;0;0;0;0,196063032;0;0,097390787;0,001025166;0,003588082;0,036905982;0,005253977;0,000128146;0,001025166;0;0;0;0,080;2,585;2,014;0,073;0;1,575443429;1,149338628;0;0;0;0;0,726918876;0;0,172588468;0;1,564970435;1,003872544;0;0;-0,322746085;1,057227845;-2,148794848;-1,240057089
58479;500;Achillea_millefolium;3;3;2;2;0,602059991;0,602059991;0,477121255;0,477121255;14100;Paris;0,043919394;1120;0,339477509;7,308685774;0,152357259;0,046637965;2812,952063;4280,194374;0,369186716;19,79671929;0,367137638;0,170305732;0,418267801;0,034086775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010507953;5,782;-2,785;-1,005;-0,040;1,593282199;0;0;0;0;0;0,332852469;1,219254954;0;1,657462133;0;0;0;0;0;2,491812593;-1,80160291;0,237703667;-0,106798107
58480;500;Achillea_millefolium;8;8;5;2;0,954242509;0,954242509;0,77815125;0,477121255;11100;Paris;0,047108399;1459;0,332597084;6,037520333;0,126221587;0,06779448;2202,706713;3031,962582;0,336154776;17,96053713;0,424546944;0,167358379;0,363805848;0,043313271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001153312;5,995;-2,579;-0,597;-0,265;1,659392062;0;0;0;0;0;0,241689845;1,087421752;0;1,640901545;0;0;0;0;0;2,32159109;-1,845043403;0,227481013;-0,192251921
58483;500;Daucus_sp;11;11;8;4;1,079181246;1,079181246;0,954242509;0,698970004;12220;Paris;0,08307001;839;0,280906323;5,042972868;0,309477613;0,034688997;1522,139251;2447,144219;0,436897801;11,54268312;0,294222693;0,078553358;0,612024209;0,013711598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001153312;5,201;-2,998;-1,366;-0,009;1,276091352;0;0;0;0;0;1,453626185;1,257667568;0;1,51320507;0,803388243;0;0;0;0;3,350012217;-1,941082082;1,060294996;0,421619724
58484;500;Cirsium_arvense;25;25;17;5;1,414973348;1,414973348;1,255272505;0,77815125;12100;Paris;0,298993808;894;0,135950252;1,026284294;0,719475935;0,044764728;208,1082883;361,7067645;0,51245584;2,002678502;0,004869539;0,542056617;0,383155859;0,022041073;0;0;0;0;0;0;0;0,004613248;0;0;0,038443732;0,005253977;0;0;0;0;0;3,877;-1,073;-0,055;-1,296;0,208763755;1,49437221;1,403054921;0;0;0;0,96290227;1,283020885;0;1,060477765;0,92270239;0;0;0;0;3,557826592;0,627116634;-0,051902714;-0,282760684
58486;500;Jacobaea_vulgaris;12;11;6;3;1,113943352;1,079181246;0,84509804;0,602059991;14100;Paris;0,617703889;481;0,047797201;0,204305461;0,584042279;0,070403849;133,6223036;182,5397177;0,538879382;0,379130225;0;0,301142565;0,108155032;0;0,00999537;0,244373988;0;0;0;0,05061758;0;0,180813685;0;0;0,099569265;0,004869539;0;0;0;0;0;-1,045;-0,323;2,894;-1,838;0;1,2751946;1,410094539;0,878463899;0;0;0,437091909;0,713128231;0,518740921;0,299298077;0;1,581994152;0;0,686539932;0;-0,143678264;2,947403136;1,330957937;-1,865834257
58487;500;Jacobaea_vulgaris;5;5;3;3;0,77815125;0,77815125;0,602059991;0,602059991;11210;Paris;0,617681996;483;0,047734602;0,204305813;0,587299387;0,070574107;133,7217199;182,0906638;0,537439266;0,380146793;0;0,301527002;0,108155032;0;0,009354641;0,243605113;0;0;0;0,051770892;0;0,180813685;0;0;0,099697411;0,004869539;0;0;0;0;0;-1,037;-0,311;2,900;-1,843;0;1,27039146;1,408198352;0,893067738;0;0;0,424610582;0,712283099;0,507640375;0,299298077;0;1,582176338;0;0,705396697;0;-0,16168718;2,946826686;1,346527814;-1,873916806
58499;500;Angelica_sylvestris;23;10;6;3;1,380211242;1,041392685;0,84509804;0,602059991;40000;Brest;0,980688318;0;0;0;;0;0;;1;0;0;0,031780152;0,003588082;0;0;0,00243477;0,000128146;0;0;0,075606006;0;0,368547241;0,000128146;0,000256292;0,14429214;0,153006052;0,000256292;0,219641854;0;0;0;-4,634;1,178;-2,019;-0,970;0;0;0;0;0;0;0;0;0;0;0;1,393107308;1,49904997;1,482079199;0;-2,835372885;-1,144967996;-0,214830978;-0,952255203
58503;500;Cirsium_arvense;16;15;10;5;1,230448921;1,204119983;1,041392685;0,77815125;21000;Rennes;0,333928446;732;0,106512877;0,590785178;0,820898748;0,060055835;153,9122608;132,3193713;0,360369612;1,639386781;0;0,476061544;0,168639836;0;0,001281458;0,097134495;0;0;0;0,136731539;0;0,109308344;0;0,002050332;0,003588082;0,004869539;0,000256292;0;0;0;0;0,730;1,464;3,579;-0,399;0;1,681548065;1,433974196;0;0,534245655;0;0,437209318;0,732577934;0;0;0;1,0618119;0,907130045;0;0;-0,313078201;2,00060379;-1,557562451;0,569843281
58504;500;Daucus_sp;11;8;5;4;1,079181246;0,954242509;0,77815125;0,698970004;11210;Rennes;0,325809962;562;0,085497935;0,478020983;0,830385486;0,051498424;153,2269845;189,0315533;0,436304389;1,095613509;0;0,395073416;0,171971627;0,000128146;0,000128146;0,090214624;0;0;0;0,196960052;0;0,097647079;0,001025166;0,003588082;0,036905982;0,005253977;0,000128146;0,001025166;0;0;0;0,056;2,598;2,026;0,063;0;1,575069567;1,147564497;0;0;0;0;0,725581964;0;0,164708344;0;1,566340545;1,004602413;0;0;-0,333452257;1,053688179;-2,149464148;-1,237050001
58507;500;Angelica_sylvestris;15;11;8;4;1,204119983;1,079181246;0,954242509;0,698970004;23000;Brest;0,9566968;41;0,012559496;0,056936313;0,618073087;0,022453246;321,8375;857,0750889;0,751360861;0,075777587;0;0,074196402;0,017940408;0;0;0,074965277;0;0;0,000256292;0,255907107;0,111743114;0,394688979;0;0,003844373;0,026526175;0,006535434;0;0,033317901;0;0;0;-2,983;-0,163;-0,074;0,832;0;0;0;0;0;0,274792567;0;0,005682765;0;0;0;1,293237199;1,907526186;0;0;-2,765839944;-1,092544599;-1,464291373;0,81686405
58510;500;Angelica_sylvestris;20;16;12;5;1,322219295;1,230448921;1,113943352;0,77815125;23000;Brest;0,967887106;49;0,0058349;0,028901732;0,854875645;0,020213865;113,832375;73,78220419;0,792032638;0,036490582;0;0,102132181;0,003075499;0;0;0,09213681;0;0;0,001665895;0,209774629;0,095084163;0,33920186;0;0,000384437;0,083551044;0,021784781;0;0,05061758;0;0;0;-4,526;0,970;0,977;-0,724;0;0;0;0;0,676006947;0;0;0,136288468;0;0;0;1,698762601;1,654157516;0,501925686;0;-3,142219813;-0,280528638;-0,474372544;0,482027937
58511;500;Cirsium_arvense;22;18;12;5;1,361727836;1,278753601;1,113943352;0,77815125;21000;Rennes;0,333913038;729;0,106195284;0,588572796;0,823117177;0,059892857;153,3066253;129,236397;0,360525483;1,632541455;0;0,474523795;0,168255399;0;0,001281458;0,099441119;0;0;0;0,137244122;0;0,109308344;0;0,002050332;0,003203644;0,004869539;0,000256292;0;0;0;0;0,698;1,475;3,596;-0,405;0;1,679766831;1,433600012;0;0,539065384;0;0,444406404;0,731350166;0;0;0;1,065797284;0,909546046;0;0;-0,317012003;2,001723487;-1,560455137;0,579515745
58522;500;Buddleja_davidii;3;3;2;2;0,602059991;0,602059991;0,477121255;0,477121255;11220;Lyon;0,782294144;888;0,075348007;0,372952962;0,506704087;0,063864616;144,7038368;108,8595053;0,545428794;0,683779377;0;0,541544034;0,092008665;0,010251662;0,059203347;0,068429842;0,00333179;0;0,001025166;0,059972221;0;0,04305698;0;0,000256292;0,023450676;0,055999703;0,041391084;0,000128146;0;0;0;0,107;1,372;1,699;0,696;0;1,599607196;1,582509679;0;0;0;0;0,891748048;0;0;0;0,9601018;0,974584786;0;0;0,050539708;1,585632403;-1,97153906;-0,763864607
58529;500;Daucus_sp;48;31;26;6;1,69019608;1,505149978;1,431363764;0,84509804;23000;Rennes;0,336362074;790;0,113840492;0,635132221;0,820302062;0,062390756;151,9190784;137,2547201;0,343171654;1,850771221;0;0,499127783;0,172868647;0,000128146;0,001281458;0,108155032;0;0;0;0,096365621;0;0,110589802;0;0,002178478;0,004741394;0,004356956;0;0;0;0;0;1,169;0,874;3,831;-0,457;0;1,596570796;1,58331856;0;0,559934299;0;0,11886195;0,786875135;0;0;0;0,880953422;0,9949421;0;0;-0,305446493;2,078088191;-1,521482087;0,633079624
58537;500;Mentha_suaveolens;6;6;4;3;0,84509804;0,84509804;0,698970004;0,602059991;11100;Paris;0,05614847;1760;0,443042701;7,083267486;0,161114992;0,096265325;1452,152693;2315,22491;0,077060406;91,91837788;0,495155265;0,188630577;0,311394227;0,004869539;0;0;0;0;0;0;0;0;0;0;0,000128146;0,000128146;0;0;0;0;0;6,045;-2,196;0,003;-0,622;1,927491858;0;0;0;0;0;0,310377256;1,160274113;0;0,348481872;0;0;0;0;0;2,085362793;-1,783912963;0,227217211;0,090329885
58552;500;Achillea_millefolium;9;9;6;4;1;1;0,84509804;0,698970004;14100;Paris;0,27679174;268;0,069875407;0,863135845;0,475015889;0,04079101;526,0593455;1009,480314;0,568794017;1,517484046;0,03242088;0,122251067;0,345352857;0,036137108;0;0;0;0;0;0,000128146;0;0,002691061;0;0;0,443128081;0,017299679;0;0,000512583;0;0;0;2,613;-1,768;-2,328;-1,023;0;0,424757292;0;0;0;0;0,557691575;0,718252218;0;1,62072827;0;0;0;1,708479926;0;0,264793351;-1,361711139;1,010195042;-1,403114379
58554;500;Daucus_sp;13;12;8;3;1,146128036;1,113943352;0,954242509;0,602059991;14100;Paris;0,276483762;291;0,076731346;0,932310259;0,48518272;0,042574662;495,7404703;972,8191162;0,53958785;1,72781922;0,03395863;0,131990146;0,360602203;0,034727504;0;0;0;0;0;0,000128146;0;0,002691061;0;0;0,420189988;0,015633784;0;0,000512583;0;0;0;2,799;-1,734;-2,188;-1,019;0;0,660868682;0;0;0;0;0,740977148;0,489385831;0;1,627879565;0;0;0;1,687864883;0;0,10665867;-1,408591839;0,95467806;-1,463203167
58557;500;Jacobaea_vulgaris;22;18;9;4;1,361727836;1,278753601;1;0,698970004;31000;Rennes;0,544477168;353;0,055417564;0,276059115;0,658568159;0,045696458;188,6519298;373,0035963;0,548463225;0,503332041;0;0,288584279;0,087267271;0,001153312;0,00909835;0,067532822;0,003972519;0;0,013199015;0,117894111;0,031267568;0,305883959;0,000512583;0,002562915;0,04305698;0,027807633;0,000384437;0;0;0;0;-1,366;0,490;1,500;2,542;0;0,620200795;1,093237652;0,863086238;0;0;0,737970262;0,128589266;0,301524327;0;0;1,059714258;1,579312636;1,419142113;0;-1,79365351;2,006612211;1,397916203;-0,463838126
58570;500;Daucus_sp;17;14;10;4;1,255272505;1,176091259;1,041392685;0,698970004;21000;Paris;0,539110972;334;0,035295442;0,206468781;0,699089599;0,054067893;148,2005526;282,0077684;0,654537161;0,315442412;0;0,178250769;0,169024274;0,002562915;0,074068256;0,409682034;0,006407289;0;0;0,000128146;0,046260624;0,097262641;0;0;0,016146367;0;0;0;0;0;0;-1,316;-2,588;2,297;0,052;0;1,103995656;0;0;0;0,321076114;0,151473675;0,769670242;0;0,276966381;0,632224082;1,892541596;0;0;0;-0,251848762;-0,543963698;-0,54756164;-0,347016725
58573;500;Angelica_sylvestris;5;5;5;4;0,77815125;0,77815125;0,77815125;0,698970004;31000;Rennes;0,661728337;0;0;0;;0;0;;1;0;0;0,001409603;0,000128146;0;0;0;0;0;0;0,004741394;0;0,003972519;0;0;0,980827742;0,008329475;0;0;0;0;0,000512583;-3,568;-1,359;-1,969;-3,115;0;0;0;0;0;0;0;0,539412279;0;0;0;0;0;1,990777973;0;-1,61548977;-1,56948309;1,246637208;-1,469749038
